user_id,risk_score,decision,reason_str,graph_risk_score,temporal_risk_score,anomaly_score,fraud_label
1858,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (111% of orders returned),73.96,48.961506,0.0,1
1859,70.6,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.944935,95.6182,0
1860,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.97192,0.0,1
1861,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),79.05,48.954338,0.0,1
1862,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.974255,0.0,0
1863,43.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),80.36,48.98557,0.0,1
1864,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.934177,0.0,0
1865,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),74.32,48.91284,0.0,0
1866,43.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.08,48.958607,3.756998,1
1867,48.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (64% of orders returned) | Multiple 'Wardrobing' returns flagged,73.95,48.98065,21.832623,1
1868,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.984035,0.0,1
1869,42.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.959686,2.9370677,0
1870,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.96587,0.0,1
1871,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.955803,0.0,1
1872,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.12,48.92873,100.0,1
1873,62.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.969887,69.962036,1
1874,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.946182,0.0,0
1875,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.965446,0.0,1
1876,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned),74.12,48.944992,0.0,1
1877,51.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.964523,32.863224,0
1878,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Multiple devices used (3 devices) | Multiple IP addresses detected (3 IPs),74.32,48.94896,0.0,0
1879,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
1880,41.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.06,48.939224,0.0,1
1881,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.952477,0.0,0
1882,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.971237,0.0,1
1883,45.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.956795,11.355546,1
1884,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (60% of orders returned),74.12,48.96509,0.0,1
1885,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93064,100.0,1
1886,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.935795,0.0,0
1887,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (203% of orders returned) | Multiple 'Wardrobing' returns flagged,79.05,48.96193,0.0,1
1888,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),74.12,48.95367,0.0,1
1889,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (177% of orders returned),73.95,48.94985,0.0,1
1890,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (147% of orders returned),74.32,48.95983,0.0,0
1891,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94072,0.0,1
1892,41.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.745956,0.0,0
1893,48.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.96142,19.541761,1
1894,41.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.06,48.95873,0.0,1
1895,65.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.96,48.959373,79.183174,0
1896,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.936543,0.0,0
1897,58.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.969505,56.691498,1
1898,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (142% of orders returned),73.95,48.96506,0.0,0
1899,42.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (193% of orders returned) | Multiple 'Wardrobing' returns flagged,74.12,48.963562,1.3396335,1
1900,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),77.78,48.967415,0.0,1
1901,41.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),72.5,48.945736,0.0,0
1902,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.974274,0.0,0
1903,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (177% of orders returned),73.95,48.965977,0.0,1
1904,54.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.956062,41.68939,0
1905,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.955105,0.0,0
1906,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96708,0.0,1
1907,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.967434,0.0,0
1908,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
1909,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94821,0.0,1
1910,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (168% of orders returned),73.95,48.93729,0.0,0
1911,51.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.977154,34.261414,0
1912,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.945053,0.0,0
1913,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.953335,0.0,0
1914,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),72.82,48.966373,0.0,0
1915,44.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),73.96,48.972057,10.532258,0
1916,57.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.966194,52.77565,1
1917,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.95814,0.0,0
1918,42.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),74.12,48.970184,1.9585888,1
1919,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.962765,0.0,0
1920,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.77,48.97094,1.6959951,1
1921,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.961693,0.39853975,0
1922,51.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.9838,31.566393,0
1923,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (203% of orders returned),73.96,48.95365,4.048328,1
1924,43.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.952934,4.6978416,1
1925,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned) | Multiple 'Wardrobing' returns flagged,74.44,48.97437,0.0,0
1926,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (112% of orders returned),73.96,48.961357,0.0,0
1927,72.5,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile | High return ratio (86% of orders returned) | Multiple 'Wardrobing' returns flagged,76.5,48.923336,100.0,0
1928,49.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.62,48.969276,26.99185,1
1929,44.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96264,9.194544,1
1930,54.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (214% of orders returned),77.13,48.97859,37.778435,0
1931,52.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.93137,36.828934,1
1932,41.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.5,48.972015,0.0,0
1933,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),74.12,48.970882,0.0,1
1934,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.970943,0.0,0
1935,45.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (401% of orders returned),74.32,48.971306,11.074019,0
1936,43.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),80.36,48.93407,0.0,1
1937,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.948746,0.0,0
1938,43.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),80.36,48.938812,0.0,0
1939,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (193% of orders returned),77.78,48.94092,0.0,1
1940,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),73.96,48.93717,0.0,0
1941,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.947334,0.0,1
1942,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.954716,0.0,0
1943,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (168% of orders returned),74.12,48.95218,0.0,1
1944,55.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),74.12,48.968254,43.991135,1
1945,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96154,0.0,0
1946,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.918404,0.0,0
1947,50.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.95708,28.089926,1
1948,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.93373,0.0,0
1949,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.955963,0.0,0
1950,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.969444,0.0,1
1951,46.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Multiple 'Wardrobing' returns flagged,73.95,48.9659,16.02289,1
1952,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.939785,0.0,1
1953,46.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94249,15.484926,0
1954,44.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.971825,10.472089,1
1955,52.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95041,36.27461,1
1956,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.82,48.940365,0.0,1
1957,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.9723,0.0,0
1958,44.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),72.82,48.954712,9.555563,0
1959,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.97006,0.0,0
1960,61.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.12,48.94352,65.589195,0
1961,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.945347,0.0,0
1962,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (95% of orders returned) | Multiple 'Wardrobing' returns flagged,99.84,99.93066,100.0,1
1963,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.955482,0.0,1
1964,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
1965,60.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile | High return ratio (92% of orders returned),74.32,48.951084,60.291428,0
1966,47.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),74.32,48.970264,17.537148,0
1967,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.967743,0.0,1
1968,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),74.12,48.967793,0.0,1
1969,48.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (165% of orders returned),74.12,48.937088,21.473192,0
1970,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95561,0.0,0
1971,47.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.98075,19.032711,0
