user_id,return_reason,days_to_return,return_status,return_amount
2261,Changed Mind,22,Rejected,1482.21
4744,Wardrobing,17,Approved,3969.92
3713,Quality Issue,6,Pending,4586.86
819,Damaged,9,Approved,4684.76
241,Quality Issue,21,Approved,4331.45
3488,Wrong Item,24,Approved,2184.19
2771,Damaged,26,Approved,2200.8
5767,Damaged,8,Approved,4767.2
3134,Damaged,25,Approved,4467.19
5589,Wrong Item,14,Pending,2476.17
1286,Wrong Item,11,Approved,2049.85
2685,Changed Mind,18,Approved,561.63
838,Quality Issue,6,Approved,1871.25
3446,Wrong Item,15,Approved,2408.07
1131,Damaged,14,Approved,4170.2
2954,Changed Mind,19,Approved,1687.82
2065,Damaged,7,Approved,1582.71
1115,Damaged,4,Approved,229.44
581,Quality Issue,13,Approved,294.03
3073,Changed Mind,29,Approved,4059.45
5684,Changed Mind,18,Pending,904.36
1193,Wrong Item,17,Approved,4835.37
2430,Wrong Item,20,Approved,394.82
1348,Wrong Item,16,Rejected,4050.78
4854,Quality Issue,8,Pending,663.98
2490,Wrong Item,29,Approved,3210.99
5847,Wrong Item,9,Approved,3808.22
1472,Damaged,20,Pending,1207.99
485,Wardrobing,26,Approved,2848.72
3496,Damaged,20,Approved,3925.57
3911,Wrong Item,28,Approved,936.81
5945,Wardrobing,7,Approved,2660.1
5229,Changed Mind,20,Approved,2709.93
5306,Quality Issue,5,Approved,3861.78
3806,Quality Issue,18,Approved,1871.12
2159,Damaged,7,Pending,3261.97
2575,Changed Mind,20,Pending,4755.15
803,Wrong Item,11,Approved,3573.74
2587,Wardrobing,6,Approved,187.86
2187,Damaged,26,Approved,839.27
216,Quality Issue,27,Approved,2050.88
1227,Quality Issue,7,Pending,2081.46
3208,Damaged,8,Pending,1719.95
2217,Wrong Item,4,Approved,2271.3
5962,Changed Mind,21,Approved,4722.54
2872,Damaged,27,Pending,4042.05
5753,Wardrobing,8,Approved,780.5
3965,Wardrobing,3,Approved,2276.93
243,Quality Issue,22,Rejected,3439.78
1221,Quality Issue,14,Approved,902.47
4235,Quality Issue,23,Approved,348.4
3271,Quality Issue,23,Rejected,4792.78
1811,Changed Mind,23,Approved,3944.81
3133,Quality Issue,22,Approved,4437.57
5418,Quality Issue,14,Approved,3928.75
2333,Quality Issue,13,Approved,3427.18
271,Wrong Item,19,Rejected,3848.92
1866,Damaged,5,Pending,2673.97
5616,Damaged,19,Pending,1359.93
4571,Quality Issue,3,Approved,562.82
5025,Wardrobing,22,Pending,3027.79
5470,Damaged,19,Approved,1174.96
706,Quality Issue,16,Approved,4132.97
1697,Wrong Item,11,Approved,2721.91
359,Quality Issue,16,Pending,4977.3
29,Changed Mind,20,Approved,1988.35
5009,Changed Mind,21,Approved,2154.87
5622,Changed Mind,27,Rejected,1420.53
935,Changed Mind,7,Approved,1501.33
4334,Damaged,4,Rejected,2439.41
3210,Quality Issue,20,Approved,416.23
416,Wrong Item,7,Approved,4183.71
5495,Wardrobing,7,Approved,583.34
5228,Changed Mind,10,Rejected,4542.15
3405,Damaged,22,Approved,2055.34
4248,Damaged,4,Pending,2353.28
2384,Wardrobing,2,Approved,4824.42
4758,Wardrobing,5,Approved,3721.17
2671,Damaged,25,Approved,1466.32
5936,Quality Issue,23,Approved,1597.4
379,Wrong Item,5,Approved,834.09
1033,Quality Issue,10,Approved,3230.16
5813,Quality Issue,15,Approved,3338.25
1733,Damaged,15,Approved,4457.48
1864,Changed Mind,7,Approved,1492.28
4748,Damaged,15,Approved,429.79
1137,Changed Mind,26,Approved,1177.95
3082,Damaged,8,Pending,4819.26
1717,Quality Issue,6,Approved,4942.23
1188,Wrong Item,13,Approved,1831.66
5787,Quality Issue,16,Approved,2500.54
1200,Wrong Item,10,Approved,4246.79
566,Quality Issue,5,Approved,2440.98
4044,Damaged,5,Approved,4798.95
5204,Wrong Item,24,Pending,4204.4
765,Changed Mind,6,Pending,3733.09
4248,Quality Issue,10,Approved,3179.83
3245,Quality Issue,23,Approved,1111.33
4981,Changed Mind,2,Approved,996.04
762,Wrong Item,3,Pending,4346.21
5856,Changed Mind,7,Approved,1280.23
3715,Wrong Item,15,Rejected,1293.43
5053,Wardrobing,12,Approved,4245.7
2172,Changed Mind,29,Approved,327.02
5661,Wrong Item,6,Approved,3617.12
3759,Wrong Item,3,Rejected,3117.84
762,Quality Issue,17,Pending,285.89
5538,Changed Mind,28,Approved,987.9
4775,Damaged,3,Approved,1569.63
1802,Damaged,25,Approved,1212.81
3275,Damaged,29,Approved,929.18
2329,Changed Mind,14,Approved,4283.56
3261,Changed Mind,14,Rejected,4632.09
5793,Damaged,29,Approved,957.94
5394,Quality Issue,19,Rejected,2933.66
1294,Changed Mind,17,Approved,2222.69
5831,Wardrobing,10,Approved,1944.15
2628,Damaged,28,Pending,4770.16
4230,Wrong Item,9,Approved,324.39
4586,Wrong Item,13,Approved,4876.0
2898,Quality Issue,25,Approved,1656.4
2740,Quality Issue,1,Pending,2890.62
2739,Damaged,23,Approved,4663.48
5176,Changed Mind,29,Rejected,3261.2
2319,Quality Issue,20,Approved,3858.74
1680,Damaged,7,Approved,574.4
2170,Wrong Item,23,Approved,2892.12
1170,Damaged,19,Approved,1622.07
2350,Wrong Item,7,Pending,2155.31
685,Wrong Item,5,Approved,1263.44
539,Damaged,28,Approved,3116.77
4344,Damaged,5,Approved,2725.94
465,Changed Mind,15,Approved,728.55
3410,Changed Mind,29,Approved,3673.91
4680,Wardrobing,2,Approved,1493.51
4347,Quality Issue,25,Pending,2974.46
2677,Damaged,22,Approved,4354.92
1162,Changed Mind,15,Pending,2048.56
5585,Changed Mind,10,Pending,3234.29
5011,Quality Issue,27,Pending,4324.88
3674,Quality Issue,18,Rejected,3149.36
521,Wrong Item,13,Pending,4916.82
212,Damaged,29,Approved,498.48
1892,Quality Issue,12,Approved,1877.46
946,Damaged,4,Approved,3542.69
5163,Quality Issue,19,Approved,2492.81
1235,Quality Issue,14,Approved,1366.5
1696,Damaged,19,Approved,1739.97
5855,Quality Issue,19,Approved,3648.7
4910,Changed Mind,20,Approved,3953.47
1313,Quality Issue,12,Rejected,3210.14
2302,Quality Issue,9,Approved,4454.84
3095,Changed Mind,11,Approved,2656.1
3986,Damaged,29,Approved,4136.04
5618,Quality Issue,23,Approved,625.65
5227,Wrong Item,13,Approved,4929.87
5864,Damaged,27,Approved,4385.45
244,Wardrobing,23,Pending,4477.94
1419,Wrong Item,17,Pending,4413.49
3379,Wrong Item,24,Approved,4227.16
295,Damaged,28,Approved,517.3
2133,Changed Mind,4,Rejected,4560.75
922,Changed Mind,5,Approved,927.17
5598,Damaged,14,Approved,4352.29
380,Quality Issue,9,Approved,2836.71
891,Damaged,21,Approved,1486.18
1171,Changed Mind,5,Pending,1642.68
892,Quality Issue,15,Pending,1421.75
3412,Damaged,14,Pending,3654.14
2187,Quality Issue,13,Rejected,3704.6
5475,Wardrobing,19,Pending,2195.29
1565,Wrong Item,17,Approved,2194.19
3224,Damaged,8,Approved,1145.28
3961,Wardrobing,24,Approved,2050.97
3756,Damaged,15,Pending,3347.18
4779,Quality Issue,7,Approved,3163.73
1212,Quality Issue,21,Approved,736.16
3045,Damaged,13,Approved,3684.09
4804,Damaged,20,Approved,4949.85
5179,Damaged,23,Approved,4073.46
3707,Damaged,19,Approved,138.83
3912,Quality Issue,28,Approved,4128.38
5185,Changed Mind,19,Approved,246.97
3750,Damaged,13,Approved,757.9
5694,Changed Mind,29,Approved,1288.34
766,Wrong Item,16,Approved,2511.12
2088,Damaged,22,Pending,4238.63
674,Quality Issue,11,Pending,4088.81
544,Wrong Item,27,Approved,1924.92
2832,Quality Issue,28,Approved,2422.38
1356,Wrong Item,28,Approved,934.86
2443,Quality Issue,13,Rejected,4764.29
2628,Wardrobing,26,Approved,1438.51
3726,Damaged,21,Approved,1104.32
5675,Wardrobing,5,Approved,4938.78
5097,Wardrobing,4,Approved,1137.21
2270,Damaged,17,Approved,990.15
1954,Damaged,17,Approved,4916.06
4625,Changed Mind,13,Approved,475.19
742,Quality Issue,26,Rejected,262.47
3243,Changed Mind,3,Approved,2333.88
2539,Changed Mind,13,Approved,1553.63
1097,Wrong Item,18,Approved,4363.16
3699,Changed Mind,8,Approved,3701.34
1925,Wardrobing,8,Approved,2749.15
1114,Changed Mind,19,Approved,149.29
3920,Quality Issue,18,Approved,1401.16
1046,Changed Mind,25,Pending,4463.46
4038,Wardrobing,4,Rejected,1316.77
973,Wardrobing,3,Approved,235.69
2609,Wardrobing,13,Rejected,1232.04
4848,Quality Issue,25,Approved,3807.35
1372,Damaged,28,Approved,4312.64
4606,Damaged,5,Approved,1497.79
4332,Wardrobing,23,Approved,1237.92
5416,Changed Mind,9,Approved,4203.54
1014,Changed Mind,24,Approved,1061.52
4291,Wardrobing,15,Approved,1880.23
5621,Quality Issue,6,Pending,1965.0
4579,Changed Mind,8,Approved,2040.44
1128,Damaged,28,Approved,467.59
4933,Damaged,23,Approved,4234.66
644,Quality Issue,3,Pending,1153.67
3534,Wrong Item,28,Approved,1897.94
2986,Wrong Item,25,Rejected,3222.85
3187,Changed Mind,17,Approved,4037.74
3118,Damaged,3,Approved,2976.67
189,Changed Mind,14,Pending,1872.1
3050,Damaged,7,Rejected,125.93
5621,Changed Mind,12,Approved,2525.93
2621,Damaged,11,Approved,2854.99
1662,Changed Mind,22,Approved,1861.52
5969,Quality Issue,22,Approved,3184.56
594,Wrong Item,7,Approved,3960.4
2918,Wrong Item,27,Rejected,274.21
3076,Damaged,21,Approved,4076.04
2868,Wrong Item,20,Approved,2993.35
5531,Damaged,23,Approved,1695.17
2531,Damaged,22,Rejected,3499.98
5840,Changed Mind,24,Pending,3548.89
401,Damaged,10,Pending,3813.83
4404,Damaged,21,Approved,2122.1
3558,Wrong Item,29,Approved,2924.62
1444,Quality Issue,23,Approved,2434.31
1368,Quality Issue,14,Approved,1883.28
4319,Quality Issue,20,Pending,733.32
3826,Quality Issue,27,Approved,4603.26
3668,Quality Issue,20,Approved,724.26
306,Wrong Item,24,Approved,3278.55
3588,Wrong Item,27,Pending,2059.67
5889,Changed Mind,12,Approved,4124.95
104,Wrong Item,12,Pending,2409.68
2815,Changed Mind,12,Pending,1013.68
2967,Quality Issue,12,Approved,838.31
5381,Quality Issue,21,Rejected,2018.54
1698,Quality Issue,16,Approved,2721.0
2854,Wardrobing,28,Approved,3184.15
4304,Wrong Item,21,Approved,4259.31
362,Wrong Item,21,Pending,1934.15
4807,Changed Mind,28,Approved,3927.91
4934,Quality Issue,26,Approved,1201.56
4318,Wrong Item,3,Approved,4403.46
3890,Wrong Item,29,Approved,576.86
4486,Damaged,26,Approved,4038.61
4691,Changed Mind,11,Approved,1413.55
5421,Wrong Item,9,Approved,3317.95
2570,Damaged,17,Approved,2765.25
2737,Damaged,29,Approved,2932.79
3828,Wardrobing,19,Rejected,4904.12
1159,Quality Issue,18,Approved,3032.54
5138,Quality Issue,8,Pending,1154.32
4624,Wardrobing,27,Approved,2111.6
3787,Wrong Item,24,Approved,573.78
1810,Changed Mind,4,Pending,1743.62
2087,Changed Mind,10,Approved,1535.48
2610,Quality Issue,26,Approved,3254.01
3976,Changed Mind,22,Approved,4577.89
4669,Wardrobing,13,Approved,1478.87
4032,Damaged,17,Approved,4253.14
5580,Damaged,6,Pending,4392.75
5764,Changed Mind,25,Approved,3199.93
4230,Wrong Item,20,Approved,3524.36
2226,Quality Issue,16,Approved,4011.33
3595,Damaged,19,Approved,1923.65
2551,Changed Mind,1,Pending,4933.7
3775,Changed Mind,14,Pending,1970.79
4873,Wardrobing,7,Approved,515.81
2216,Quality Issue,15,Rejected,3690.97
3035,Wardrobing,24,Approved,1741.43
274,Quality Issue,4,Approved,235.91
4420,Quality Issue,13,Approved,977.44
2940,Quality Issue,25,Approved,1909.77
2759,Quality Issue,18,Approved,1142.55
3195,Quality Issue,3,Rejected,768.35
1293,Damaged,25,Approved,896.59
3588,Wrong Item,4,Approved,3169.84
4472,Changed Mind,15,Approved,729.05
2099,Damaged,6,Approved,3938.26
787,Changed Mind,10,Approved,4224.55
2322,Wrong Item,13,Approved,3645.07
1192,Wrong Item,10,Approved,1301.14
2244,Changed Mind,2,Rejected,2924.49
3761,Damaged,18,Approved,399.15
681,Wardrobing,12,Pending,4719.21
4484,Wardrobing,10,Rejected,136.12
1348,Quality Issue,16,Approved,1185.39
5369,Wrong Item,12,Approved,506.66
4395,Damaged,24,Approved,4974.12
1636,Changed Mind,9,Approved,299.44
3380,Damaged,21,Pending,108.44
665,Wardrobing,15,Approved,593.14
599,Wardrobing,10,Approved,4418.13
5737,Damaged,15,Approved,2063.6
4815,Quality Issue,6,Approved,4729.15
927,Quality Issue,17,Approved,4801.51
1697,Quality Issue,22,Rejected,3657.91
1187,Damaged,19,Approved,927.46
2371,Changed Mind,3,Approved,4858.29
1748,Damaged,18,Approved,2247.15
1969,Changed Mind,3,Approved,2376.12
3177,Quality Issue,12,Approved,3220.45
1135,Quality Issue,20,Approved,3608.94
5297,Wardrobing,27,Approved,4816.21
4366,Changed Mind,29,Approved,4857.5
4564,Quality Issue,16,Approved,2126.68
1017,Wrong Item,8,Approved,796.4
4249,Quality Issue,25,Approved,4586.4
5018,Wrong Item,12,Approved,682.92
1052,Wardrobing,18,Approved,2808.06
4508,Wrong Item,8,Approved,914.34
2147,Wrong Item,13,Approved,1855.49
4726,Changed Mind,15,Approved,2695.7
2871,Wrong Item,22,Pending,3554.49
4814,Changed Mind,27,Pending,4878.55
885,Damaged,7,Pending,4601.12
2335,Damaged,18,Approved,2650.18
1641,Quality Issue,29,Approved,1630.87
1491,Quality Issue,3,Pending,2731.07
1850,Wardrobing,18,Approved,1896.67
2295,Wrong Item,23,Pending,2351.5
764,Damaged,5,Approved,4580.35
4243,Wrong Item,21,Approved,2619.83
3302,Wrong Item,14,Approved,304.1
4976,Quality Issue,19,Approved,3451.85
4231,Wrong Item,22,Approved,1476.78
895,Quality Issue,6,Pending,1147.88
420,Wardrobing,4,Approved,3855.87
2537,Wrong Item,11,Approved,911.2
2887,Quality Issue,10,Approved,3085.46
1442,Damaged,10,Approved,4104.07
4694,Changed Mind,27,Pending,1572.7
3490,Wrong Item,21,Approved,2413.96
4488,Quality Issue,12,Approved,2930.44
655,Wrong Item,19,Approved,3241.41
4891,Damaged,7,Approved,4862.45
1237,Wrong Item,7,Rejected,4455.23
2690,Damaged,5,Approved,1124.22
2637,Changed Mind,14,Pending,2774.3
4924,Wrong Item,19,Approved,873.43
1662,Wardrobing,16,Approved,394.05
1445,Quality Issue,18,Approved,1903.72
2038,Damaged,7,Approved,1667.04
2165,Wrong Item,20,Approved,2895.28
1091,Damaged,17,Approved,3242.13
1059,Changed Mind,28,Approved,1989.42
1389,Wrong Item,2,Approved,4349.5
2805,Changed Mind,4,Approved,4224.57
2061,Damaged,15,Rejected,3633.65
2353,Wrong Item,8,Approved,1818.64
4315,Damaged,7,Approved,1286.71
1446,Quality Issue,9,Approved,668.7
5460,Quality Issue,21,Pending,1327.26
4511,Wardrobing,14,Approved,4799.63
1049,Wardrobing,1,Approved,2146.55
1884,Damaged,6,Approved,2136.96
1102,Changed Mind,28,Approved,2406.42
1637,Quality Issue,14,Approved,3275.19
2193,Changed Mind,17,Pending,4608.0
786,Wrong Item,25,Rejected,659.26
87,Changed Mind,16,Rejected,4119.4
2633,Wrong Item,3,Approved,2299.79
4206,Wardrobing,9,Approved,1446.13
1818,Damaged,27,Pending,2764.89
5163,Changed Mind,4,Pending,2747.9
2216,Damaged,27,Approved,753.57
5405,Changed Mind,21,Pending,575.3
1416,Changed Mind,16,Pending,3171.7
3237,Changed Mind,11,Approved,3703.37
4579,Quality Issue,26,Approved,3112.65
355,Wrong Item,3,Approved,1829.27
5581,Changed Mind,22,Approved,2823.69
2190,Quality Issue,8,Approved,4541.16
2988,Quality Issue,12,Approved,4627.03
3771,Damaged,4,Approved,1238.22
3858,Wrong Item,18,Approved,565.88
143,Wrong Item,6,Approved,3300.96
5204,Quality Issue,6,Approved,954.55
3742,Damaged,11,Approved,4025.21
5993,Wrong Item,16,Pending,1476.05
2830,Changed Mind,28,Approved,837.34
3682,Quality Issue,25,Pending,4098.84
2647,Changed Mind,13,Approved,1121.69
5339,Damaged,18,Approved,143.31
4995,Wrong Item,23,Approved,4126.64
5452,Quality Issue,13,Pending,559.7
3026,Wrong Item,23,Approved,2156.71
4749,Wardrobing,3,Approved,2039.47
2153,Damaged,21,Approved,800.65
2766,Quality Issue,29,Approved,272.39
4562,Damaged,13,Pending,514.98
487,Quality Issue,4,Approved,2194.82
4263,Changed Mind,17,Approved,4789.74
95,Damaged,11,Approved,3652.22
3484,Quality Issue,4,Rejected,3602.48
2864,Quality Issue,7,Approved,3381.59
2813,Changed Mind,17,Approved,3868.68
2966,Damaged,28,Approved,2694.26
2952,Wrong Item,12,Approved,4929.45
2445,Changed Mind,17,Approved,3077.87
2709,Quality Issue,7,Approved,3191.27
3410,Changed Mind,6,Approved,203.74
4581,Wrong Item,24,Approved,3797.79
3313,Wardrobing,19,Rejected,1843.79
3856,Damaged,8,Approved,3891.5
5020,Damaged,16,Approved,4252.59
5938,Quality Issue,18,Approved,209.22
652,Quality Issue,4,Approved,1985.29
4278,Quality Issue,11,Approved,4534.23
1352,Damaged,26,Approved,726.93
1181,Damaged,12,Approved,3747.1
4759,Changed Mind,22,Approved,1683.78
413,Wrong Item,19,Rejected,2595.85
5088,Changed Mind,3,Approved,4527.76
4624,Quality Issue,28,Approved,3201.47
5969,Damaged,28,Approved,2225.09
4008,Changed Mind,21,Approved,3515.73
5238,Changed Mind,7,Approved,1192.17
712,Changed Mind,25,Approved,160.21
5340,Damaged,3,Approved,3131.19
962,Quality Issue,16,Approved,4319.51
1887,Wardrobing,14,Approved,3527.92
770,Quality Issue,21,Pending,2645.13
2410,Wrong Item,6,Approved,802.3
4494,Wrong Item,4,Rejected,516.14
1609,Quality Issue,18,Approved,1471.4
4934,Changed Mind,10,Approved,4819.82
3638,Wardrobing,11,Approved,2363.36
3774,Wardrobing,21,Approved,4042.94
5633,Wrong Item,7,Approved,163.34
2592,Quality Issue,11,Pending,2415.52
2068,Damaged,29,Approved,1309.65
5968,Damaged,26,Approved,4768.44
3343,Damaged,11,Rejected,1073.5
3688,Wardrobing,18,Approved,343.61
1778,Damaged,14,Rejected,893.87
1293,Quality Issue,8,Rejected,409.04
1019,Wrong Item,10,Pending,1645.4
1342,Wrong Item,5,Approved,4978.99
1172,Quality Issue,25,Approved,4659.66
4481,Damaged,9,Approved,2902.56
348,Wrong Item,8,Approved,4172.03
3777,Quality Issue,20,Pending,2059.59
5696,Changed Mind,6,Approved,4465.98
4594,Wrong Item,4,Approved,1129.59
2418,Changed Mind,26,Approved,2075.53
357,Wrong Item,14,Approved,691.0
5005,Damaged,7,Approved,4689.33
19,Wrong Item,6,Approved,1757.07
4088,Wardrobing,26,Approved,1305.34
4026,Damaged,14,Approved,1186.99
1152,Damaged,18,Pending,2422.32
4440,Wardrobing,6,Approved,2569.95
1053,Wardrobing,25,Approved,3396.59
1354,Damaged,16,Approved,4064.86
4872,Changed Mind,4,Rejected,3543.15
5875,Wrong Item,5,Approved,2513.61
1589,Changed Mind,4,Approved,2724.86
5529,Quality Issue,4,Rejected,4879.33
5480,Wardrobing,11,Approved,2290.72
4617,Damaged,3,Approved,1675.32
841,Changed Mind,4,Approved,3263.63
1797,Damaged,24,Approved,3396.65
4067,Quality Issue,23,Approved,4693.23
5996,Quality Issue,11,Approved,1825.74
4887,Changed Mind,7,Rejected,2597.44
2522,Wardrobing,9,Approved,3159.16
1412,Changed Mind,12,Approved,3572.98
5763,Changed Mind,23,Approved,296.27
1658,Wrong Item,19,Rejected,4511.63
2054,Wardrobing,14,Pending,970.28
5788,Quality Issue,4,Pending,1203.51
3370,Wrong Item,6,Pending,3502.41
1588,Quality Issue,8,Approved,1074.41
33,Wrong Item,8,Pending,754.4
2580,Quality Issue,16,Approved,4751.78
5917,Wrong Item,26,Pending,3251.03
2596,Damaged,14,Approved,4742.07
4198,Wardrobing,11,Approved,409.2
1519,Wardrobing,18,Approved,273.71
4654,Quality Issue,5,Approved,1468.99
4655,Wardrobing,22,Approved,288.22
3650,Wrong Item,4,Approved,2248.85
4632,Wrong Item,12,Approved,4811.5
3473,Wardrobing,28,Pending,1848.73
2270,Quality Issue,13,Pending,3688.0
4428,Changed Mind,23,Approved,3267.53
5011,Wrong Item,10,Rejected,257.98
5047,Wrong Item,26,Approved,1237.13
1279,Damaged,12,Approved,3187.26
4060,Wardrobing,9,Pending,550.98
26,Damaged,4,Approved,2341.02
3432,Quality Issue,11,Pending,3420.22
3428,Damaged,18,Approved,1765.07
2181,Quality Issue,4,Pending,1629.45
5965,Wrong Item,7,Rejected,3643.91
5298,Changed Mind,12,Approved,2152.32
232,Quality Issue,22,Approved,2706.7
1254,Changed Mind,3,Approved,1078.82
1248,Damaged,4,Approved,3968.96
5386,Damaged,3,Rejected,3038.71
3114,Changed Mind,4,Approved,4867.31
4374,Changed Mind,11,Approved,3804.48
4860,Wrong Item,10,Approved,3036.95
4606,Quality Issue,6,Approved,3110.66
535,Damaged,14,Approved,1731.63
843,Changed Mind,18,Approved,2282.63
2372,Wardrobing,21,Rejected,3399.08
2031,Changed Mind,29,Approved,2623.66
4483,Damaged,21,Approved,4775.92
938,Wrong Item,29,Approved,2811.66
2230,Wardrobing,29,Approved,162.29
1420,Damaged,25,Pending,718.62
1134,Quality Issue,12,Approved,326.12
1037,Wardrobing,4,Approved,4525.33
1173,Changed Mind,4,Approved,1644.28
3387,Quality Issue,26,Approved,4197.08
2461,Quality Issue,26,Approved,2283.33
2612,Wardrobing,11,Approved,4610.37
2877,Wrong Item,22,Approved,2462.85
4447,Wardrobing,15,Approved,4314.62
5171,Wrong Item,4,Pending,3391.34
3159,Changed Mind,20,Pending,1404.43
3854,Wardrobing,5,Approved,2925.1
4432,Quality Issue,6,Approved,1413.31
4143,Wrong Item,15,Approved,1079.49
806,Damaged,4,Approved,1664.1
5898,Changed Mind,12,Approved,1553.76
989,Quality Issue,23,Approved,2533.15
2472,Wrong Item,19,Approved,3221.61
3916,Changed Mind,4,Approved,4840.39
2421,Wardrobing,8,Approved,2398.93
1459,Changed Mind,29,Approved,3828.75
5541,Quality Issue,28,Pending,2506.1
430,Wardrobing,27,Approved,2225.65
1476,Changed Mind,16,Approved,2120.41
5958,Damaged,14,Approved,4390.91
4379,Wardrobing,23,Approved,816.39
522,Quality Issue,28,Pending,1521.93
4528,Wardrobing,6,Rejected,3632.36
5818,Changed Mind,27,Approved,1549.34
587,Quality Issue,19,Approved,110.85
2485,Wrong Item,6,Approved,1161.93
2810,Damaged,26,Approved,244.0
787,Wrong Item,3,Pending,1532.63
1204,Quality Issue,3,Pending,1700.92
1043,Changed Mind,12,Approved,4770.82
1113,Damaged,17,Rejected,4059.17
2422,Damaged,14,Approved,699.32
2783,Quality Issue,9,Approved,701.94
1428,Wrong Item,20,Pending,4985.27
1737,Damaged,15,Pending,3390.51
1154,Damaged,6,Approved,3164.95
4777,Quality Issue,25,Rejected,2983.6
1271,Quality Issue,11,Approved,833.58
5446,Changed Mind,21,Approved,1395.44
3234,Wrong Item,12,Pending,2218.64
4817,Wardrobing,2,Approved,2287.14
3819,Changed Mind,10,Approved,4856.77
1597,Wardrobing,8,Approved,314.45
3609,Wrong Item,5,Rejected,172.04
